Probe,Score
X215293_s_at,0.000730873
X212532_s_at,0.000730774
X201547_at,0.000730761
X207762_at,0.000730718
X220870_at,0.000730705
X215564_at,0.000730614
X200692_s_at,0.000730524
X209586_s_at,0.000730409
X204380_s_at,0.000730329
X221334_s_at,0.000730222
X217440_at,0.000730176
X205748_s_at,0.000730123
X211207_s_at,0.000730015
X211465_x_at,0.000729809
X212016_s_at,0.000729669
X212529_at,0.000729613
X214982_at,0.000728924
X208514_at,0.000728832
X213864_s_at,0.000728779
X218559_s_at,0.000728611
X220250_at,0.000728557
X207376_at,0.000728348
X201963_at,0.000728098
X212521_s_at,0.000727821
X206085_s_at,0.000727727
X220209_at,0.000727557
X215868_x_at,0.000727396
X201423_s_at,0.000727281
X212661_x_at,0.000726925
X214035_x_at,0.000726848
X207212_at,0.000726836
X204844_at,0.0007265
X214390_s_at,0.000726445
X200788_s_at,0.000726257
X213039_at,0.00072622
X219318_x_at,0.000725837
X215163_at,0.000725455
X207643_s_at,0.000725256
X213921_at,0.000724553
X214859_at,0.000724066
X220698_at,0.000723942
X222374_at,0.000723679
X219370_at,0.00072335
X205774_at,0.000723097
X202201_at,0.000723032
X214283_at,0.000722981
X219084_at,0.000722956
X200652_at,0.000722549
X205157_s_at,0.000722188
X200043_at,0.000722187
X222180_at,0.000721859
X204130_at,0.000721701
X201638_s_at,0.000721191
X205848_at,0.000720866
X220415_at,0.00072055
X218002_s_at,0.000720503
X211412_at,0.000720219
X218993_at,0.000720154
X203186_s_at,0.00072007
X219404_at,0.000719717
X211361_s_at,0.000719096
X213409_s_at,0.000718917
X206014_at,0.000718819
X40489_at,0.00071869
X208438_s_at,0.000718429
X207207_at,0.000718331
X218422_s_at,0.000718115
X202400_s_at,0.000718033
X208510_s_at,0.000718014
X217733_s_at,0.00071795
X202175_at,0.000717482
X217364_x_at,0.000717329
X220700_at,0.000717187
X203810_at,0.000716876
X215745_at,0.000716875
X208388_at,0.000716653
X217099_s_at,0.00071656
X89476_r_at,0.000716003
X213890_x_at,0.000715976
X222020_s_at,0.000715914
X214291_at,0.000715907
X210235_s_at,0.000715878
X213142_x_at,0.000715722
X213246_at,0.000715641
X202237_at,0.000715403
X222169_x_at,0.00071527
X202096_s_at,0.000715211
X200905_x_at,0.000715051
X216353_s_at,0.000714926
X58900_at,0.000714602
X200780_x_at,0.000714594
X220791_x_at,0.000714555
X213943_at,0.000714497
X220159_at,0.000714492
X204918_s_at,0.000714434
X208956_x_at,0.000714352
X202707_at,0.000714329
X201641_at,0.000714269
X211391_s_at,0.000713985
X217426_at,0.000713768
X216563_at,0.000712561
X201669_s_at,0.000712346
X206339_at,0.000712261
X212596_s_at,0.000712112
X214058_at,0.000711601
X201593_s_at,0.0007116
X211968_s_at,0.000711439
X217447_at,0.00071142
X214574_x_at,0.000710808
X208609_s_at,0.000710499
X203172_at,0.000710495
X208954_s_at,0.00071038
X218411_s_at,0.000709993
X209808_x_at,0.00070995
X34187_at,0.000709775
X201271_s_at,0.00070967
X216084_at,0.000709187
X209798_at,0.000709133
X212934_at,0.000708958
X208968_s_at,0.000708913
X221490_at,0.000708905
X210274_at,0.000708708
X211164_at,0.000708486
X217264_s_at,0.000707877
X219132_at,0.00070763
X204993_at,0.000707572
X201764_at,0.000707278
X214290_s_at,0.000707025
X219887_at,0.000706802
X215135_at,0.000706727
X216413_at,0.000706536
X211194_s_at,0.000706349
X203102_s_at,0.000706168
X217004_s_at,0.00070595
X221397_at,0.00070554
X212580_at,0.000705221
X206592_s_at,0.00070515
X217954_s_at,0.000704996
X213051_at,0.000704771
X204486_at,0.000704662
X212459_x_at,0.000704619
X212374_at,0.000704442
X206781_at,0.000704083
X220801_s_at,0.000703965
X210397_at,0.000703909
X200840_at,0.000703545
X217458_at,0.000703435
X211577_s_at,0.000703428
X206010_at,0.000702963
X204493_at,0.000702887
X213731_s_at,0.000702814
X219777_at,0.000702754
X213132_s_at,0.000702532
X201848_s_at,0.00070211
X211140_s_at,0.000701927
X209328_x_at,0.000701887
X201194_at,0.000701874
X220136_s_at,0.000701838
X205564_at,0.000701836
X211722_s_at,0.000701443
X208556_at,0.000701413
X200029_at,0.000701348
X209878_s_at,0.000701171
X208625_s_at,0.000701094
X216678_at,0.000700109
X218379_at,0.000700017
X216873_s_at,0.000699837
X218937_at,0.000699638
X203514_at,0.000699564
X213282_at,0.000699557
X208482_at,0.000699515
X202848_s_at,0.000699428
X219288_at,0.00069879
X205895_s_at,0.00069868
X210314_x_at,0.000698572
X216363_at,0.000698529
X221372_s_at,0.000698528
X200076_s_at,0.00069838
X217153_at,0.000698124
X216059_at,0.000697813
X202151_s_at,0.000697723
X214236_at,0.000697665
X214824_at,0.000697503
X212798_s_at,0.000697343
X210231_x_at,0.000697229
X216878_x_at,0.00069717
X213604_at,0.000697116
X213250_at,0.000697017
X212929_s_at,0.000696462
X210984_x_at,0.000695842
X221447_s_at,0.0006957
X205190_at,0.000695032
X211264_at,0.000694951
X212718_at,0.000694808
X210661_at,0.00069453
X220264_s_at,0.000694519
X204169_at,0.00069444
X216253_s_at,0.000694239
X216004_s_at,0.000694221
X216068_at,0.000694175
X207592_s_at,0.000693622
X213743_at,0.000693615
X205286_at,0.000693352
X207241_at,0.000693302
X217371_s_at,0.000693093
X200753_x_at,0.000693007
X219808_at,0.000692915
X53968_at,0.000692772
X205627_at,0.00069266
X212379_at,0.000692561
X207088_s_at,0.000692519
X209349_at,0.000692401
X201570_at,0.000692376
X215834_x_at,0.000692021
X202531_at,0.000691954
X219054_at,0.000691632
X216692_at,0.000691542
X218492_s_at,0.000691453
X212663_at,0.00069139
X214559_at,0.000691314
X221083_at,0.000691215
X202352_s_at,0.000691097
X221049_s_at,0.00069101
X211503_s_at,0.000690935
X203758_at,0.000690719
X211438_at,0.000690495
X202271_at,0.000690271
X212690_at,0.000690162
X208546_x_at,0.000689943
X211986_at,0.000689854
X204178_s_at,0.000689776
X219554_at,0.000689374
X205995_x_at,0.000689283
X213124_at,0.000689225
X215691_x_at,0.000689209
X208080_at,0.000688768
X209576_at,0.000688732
X221972_s_at,0.000688718
X218337_at,0.000688504
X212140_at,0.000688428
X211691_x_at,0.00068834
X214814_at,0.000688264
X208771_s_at,0.000688223
X215479_at,0.000688019
X202194_at,0.00068782
X210523_at,0.000687777
X203109_at,0.000687671
X202971_s_at,0.000687178
X208670_s_at,0.00068704
X208087_s_at,0.000686874
X220488_s_at,0.000686378
X212628_at,0.000686174
X206988_at,0.000685673
X212070_at,0.00068566
X206436_at,0.000685232
X218380_at,0.000685211
X213540_at,0.000684877
X204002_s_at,0.000684811
X210569_s_at,0.000684755
X210729_at,0.000684541
X211373_s_at,0.000684448
X216189_at,0.000684325
X215187_at,0.000684199
X218864_at,0.000684161
X222373_at,0.000684158
X210945_at,0.000684151
X204855_at,0.000684091
X210755_at,0.000683734
X207331_at,0.000683551
X214958_s_at,0.000683271
X211061_s_at,0.00068307
X205292_s_at,0.000682937
X219172_at,0.000682802
X222201_s_at,0.000682383
X214770_at,0.000682235
X201264_at,0.000682154
X204079_at,0.000682123
X217776_at,0.000681595
X40093_at,0.000681594
X204609_at,0.000681435
X203804_s_at,0.000681283
X203487_s_at,0.000681165
X211780_x_at,0.000680769
X206532_at,0.00068075
X201968_s_at,0.000680588
X207917_at,0.000680554
X220672_at,0.000680511
X209114_at,0.00068038
X221263_s_at,0.000679806
X220720_x_at,0.000679588
X201334_s_at,0.000679448
X203443_at,0.000679261
X215596_s_at,0.000679067
X215952_s_at,0.000678777
X205441_at,0.000678439
X215577_at,0.000678247
X39854_r_at,0.000678228
X205771_s_at,0.000678121
X219262_at,0.000678089
X215418_at,0.000678033
X216800_at,0.000677795
X205167_s_at,0.000677721
X209150_s_at,0.000677379
X211877_s_at,0.000676858
X202070_s_at,0.000676436
X209386_at,0.000676327
X210885_s_at,0.000676204
AFFX.HUMGAPDH.M33197_5_at,0.000676188
X204872_at,0.000675801
X209199_s_at,0.000675608
X210597_x_at,0.000675498
X200987_x_at,0.000675178
X209381_x_at,0.000675116
X201804_x_at,0.000675109
X200823_x_at,0.000675032
X207669_at,0.000674802
X204111_at,0.00067476
X205372_at,0.000674514
X212558_at,0.000674505
X208082_x_at,0.000674233
X210511_s_at,0.000674102
X205217_at,0.000673632
X205621_at,0.000673302
X207223_s_at,0.000673279
X202728_s_at,0.000672951
X217697_at,0.000672784
X208541_x_at,0.000672636
X201983_s_at,0.000672503
X206287_s_at,0.000672481
X209221_s_at,0.000672312
X215272_at,0.000672304
X211163_s_at,0.000672284
X206028_s_at,0.000672214
X210366_at,0.000671766
X200767_s_at,0.000671712
X212567_s_at,0.000671644
X209507_at,0.000671599
X204556_s_at,0.000671586
X215280_s_at,0.000671345
X201043_s_at,0.000671294
X216404_at,0.000671272
X213437_at,0.000671149
X218686_s_at,0.000671017
X220308_at,0.000670851
X201818_at,0.000670721
X38149_at,0.000670694
X202553_s_at,0.000670694
X221794_at,0.000670562
X205346_at,0.000670426
X222293_at,0.000670425
X208906_at,0.000670336
X211507_s_at,0.000669501
X201511_at,0.000669477
X205572_at,0.000669271
X206709_x_at,0.000669237
X218312_s_at,0.000668698
X221601_s_at,0.000668559
X208169_s_at,0.000668538
X208990_s_at,0.000668484
X208696_at,0.000668456
X206445_s_at,0.000668122
X205480_s_at,0.000667967
X218549_s_at,0.000667941
X51158_at,0.000667714
X201214_s_at,0.00066756
X202692_s_at,0.000667544
X220884_at,0.000667447
X201752_s_at,0.000667126
X213089_at,0.000667076
X209868_s_at,0.000667043
X201905_s_at,0.000666952
X202666_s_at,0.000666603
X207323_s_at,0.000666298
X209732_at,0.000666234
X219560_at,0.000666125
X206594_at,0.000665912
X215275_at,0.000665702
X205165_at,0.000665602
X213031_s_at,0.000665027
X212564_at,0.000664974
X221415_s_at,0.000664923
X217709_at,0.000664704
X210710_at,0.000664632
X202591_s_at,0.000664563
X220746_s_at,0.000664149
X208973_at,0.000663995
X221400_at,0.000663792
X216116_at,0.000663774
X211944_at,0.000663655
X203432_at,0.000663561
X206113_s_at,0.000663254
X207873_x_at,0.000663239
X207785_s_at,0.000663201
X216309_x_at,0.000663035
X208307_at,0.00066288
X201363_s_at,0.000662563
X220345_at,0.000662374
X207258_at,0.000662323
X210352_at,0.000662284
X220923_s_at,0.00066222
X221451_s_at,0.000662198
X210861_s_at,0.000662131
X216647_at,0.000662032
X213711_at,0.000662015
X217934_x_at,0.000661321
X216095_x_at,0.000661262
X39650_s_at,0.000661257
X202647_s_at,0.000661153
X204323_x_at,0.000661106
X202331_at,0.000661055
X200640_at,0.000660867
X211466_at,0.000660792
X221021_s_at,0.000660788
X205596_s_at,0.000660712
X220712_at,0.000660502
X208795_s_at,0.000660403
X209790_s_at,0.000660006
X207621_s_at,0.000659929
X212233_at,0.000659858
X218152_at,0.000659735
X210245_at,0.000659589
X213269_at,0.000659411
X216816_at,0.000659245
X205625_s_at,0.000659226
X208474_at,0.000659032
X208695_s_at,0.000658768
X220429_at,0.000658615
X208653_s_at,0.000658558
X216154_at,0.000658498
X212803_at,0.000658339
X48030_i_at,0.000658255
X219707_at,0.000658189
X213777_s_at,0.000657887
X213846_at,0.000657719
X204646_at,0.000657588
X208622_s_at,0.000657472
X59644_at,0.000656859
X202706_s_at,0.000656602
X221476_s_at,0.00065658
X215424_s_at,0.000656002
X209181_s_at,0.000655983
X218291_at,0.000655759
X216977_x_at,0.000655723
X214223_at,0.000655512
X205994_at,0.000655373
X220425_x_at,0.000655287
X219540_at,0.000654862
X219991_at,0.000654832
X202257_s_at,0.000654771
X221230_s_at,0.000654727
X209476_at,0.000654709
X203166_at,0.000654671
X206189_at,0.000654601
X215035_at,0.000654583
X202094_at,0.000654436
X203735_x_at,0.000654086
X210271_at,0.000653852
X216892_at,0.000653815
X220054_at,0.000653571
X213471_at,0.00065356
X211884_s_at,0.000653472
X209161_at,0.00065318
X222341_x_at,0.000653173
X201973_s_at,0.000653165
X218903_s_at,0.000652924
X204404_at,0.000652915
X221867_at,0.000652737
X207567_at,0.000652601
X215983_s_at,0.000652585
X214102_at,0.000652477
X216339_s_at,0.000652419
X212666_at,0.000652108
X32091_at,0.000652022
X212492_s_at,0.000651863
X213944_x_at,0.000651766
X202563_at,0.000651643
X217928_s_at,0.000651582
X203981_s_at,0.000651355
X220367_s_at,0.00065131
X213708_s_at,0.000651277
X219933_at,0.000651171
X201416_at,0.000650962
X212712_at,0.000650697
X218098_at,0.000650335
X49329_at,0.000650198
X220521_s_at,0.000649704
X202267_at,0.000649607
X202120_x_at,0.000649471
X219282_s_at,0.00064944
X203463_s_at,0.000649315
X210562_at,0.000649058
X205876_at,0.000648913
X208512_s_at,0.000648892
X215486_at,0.000648637
X203376_at,0.000648502
X217300_at,0.000648328
X208985_s_at,0.000648253
X213485_s_at,0.00064811
X38043_at,0.000647942
X215339_at,0.000647914
X203014_x_at,0.000647447
X203316_s_at,0.000647408
X202849_x_at,0.000647157
X219626_at,0.00064706
X210248_at,0.000647049
X51192_at,0.000647031
X213390_at,0.00064697
X202008_s_at,0.000646847
X222113_s_at,0.000646689
X214521_at,0.00064659
X206511_s_at,0.000646461
X214363_s_at,0.000646362
X203892_at,0.000646327
X214046_at,0.000646256
X209741_x_at,0.000646252
X210097_s_at,0.000646149
X216834_at,0.000646147
X219002_at,0.000646141
X203335_at,0.000646085
X206879_s_at,0.000645843
X205602_x_at,0.000645637
X206556_at,0.000645517
X222382_x_at,0.000645198
X211515_s_at,0.000644848
X215869_at,0.000644841
X200072_s_at,0.000644779
X219488_at,0.000644278
X211775_x_at,0.000644161
X204927_at,0.000643824
X214584_x_at,0.000643707
X217844_at,0.000643364
X211761_s_at,0.000642761
X213087_s_at,0.000642502
X218459_at,0.000642258
X205782_at,0.000642007
X37226_at,0.000641969
X210472_at,0.00064195
X210250_x_at,0.000641916
X214451_at,0.000641662
X208503_s_at,0.000641606
X210684_s_at,0.000641542
X218214_at,0.000641524
X202253_s_at,0.000641478
X205444_at,0.000641343
X211098_x_at,0.000641285
X205937_at,0.00064113
X217391_x_at,0.000641028
X213171_s_at,0.000640812
X200862_at,0.000640635
X218484_at,0.000640489
X219978_s_at,0.000640454
X200634_at,0.000640405
X201546_at,0.000640207
X200667_at,0.000639946
X217837_s_at,0.000639781
X203726_s_at,0.00063974
X201251_at,0.000639521
X204686_at,0.000639348
X205235_s_at,0.000639134
X212117_at,0.000639031
X213479_at,0.00063893
X202799_at,0.000638818
X212461_at,0.000638312
X205173_x_at,0.000638283
X203384_s_at,0.00063812
X215038_s_at,0.00063793
X205216_s_at,0.000637874
X218067_s_at,0.000637476
X204822_at,0.000637412
X212868_x_at,0.000637249
X202004_x_at,0.000637155
X216835_s_at,0.000636754
X221444_at,0.000636454
X202227_s_at,0.000636439
X202146_at,0.000636353
X202072_at,0.000636343
X217436_x_at,0.000636211
X212790_x_at,0.000636153
X212181_s_at,0.00063614
X205496_at,0.000636102
X202936_s_at,0.000636028
X218710_at,0.000635792
X219130_at,0.000635789
X202975_s_at,0.000635779
X202244_at,0.000635429
X215897_at,0.00063537
X203090_at,0.00063532
X210398_x_at,0.000635285
X213341_at,0.000635243
X201239_s_at,0.000635121
X216030_s_at,0.000634881
X218288_s_at,0.000634844
X200739_s_at,0.000634641
X213074_at,0.00063438
X209768_s_at,0.00063429
X200089_s_at,0.000634167
X203555_at,0.000634026
X209609_s_at,0.000633999
X209110_s_at,0.00063399
X219572_at,0.000633674
X218469_at,0.000633668
X205887_x_at,0.000633462
X205093_at,0.000633053
X218274_s_at,0.000632867
X207060_at,0.000632731
X203922_s_at,0.000632728
X214855_s_at,0.000632616
X203022_at,0.000632601
X211589_at,0.000632446
X218787_x_at,0.000632346
X215391_at,0.00063225
X204366_s_at,0.000632208
X209190_s_at,0.000632126
X200893_at,0.000632124
X210847_x_at,0.000632099
X201419_at,0.00063162
X208812_x_at,0.000631546
X219604_s_at,0.000631521
X202513_s_at,0.000631415
X211431_s_at,0.000631254
X215045_at,0.000631159
X220417_s_at,0.000631123
X208641_s_at,0.000630927
X201208_s_at,0.00063091
X214784_x_at,0.000630828
X211016_x_at,0.000630816
X206570_s_at,0.000630755
X208517_x_at,0.000630523
X218926_at,0.000630516
X201041_s_at,0.000630384
X208287_at,0.000629979
X212038_s_at,0.000629862
X220190_s_at,0.000629546
X204753_s_at,0.00062948
X218918_at,0.000629267
X206699_x_at,0.000629148
X203682_s_at,0.000629017
X209049_s_at,0.000628765
X206260_at,0.000628567
X216138_at,0.000628473
X203752_s_at,0.000628458
X212988_x_at,0.000628427
X214936_at,0.000628405
X220342_x_at,0.00062811
X215802_at,0.000627726
X216809_at,0.000627633
X212226_s_at,0.000627574
X212458_at,0.000627571
X217021_at,0.000627354
X206147_x_at,0.000627283
X209702_at,0.000627171
X213644_at,0.000627112
X216160_at,0.000627106
X214742_at,0.000627081
X220244_at,0.000626792
X221756_at,0.000626784
X212794_s_at,0.000626656
X218537_at,0.000626474
X222047_s_at,0.000626458
X202818_s_at,0.000626423
X204301_at,0.000626128
X206165_s_at,0.000626041
X212697_at,0.000625923
X206313_at,0.000625822
X201749_at,0.000625791
X205954_at,0.000625717
X208966_x_at,0.000625572
X211135_x_at,0.000625528
X203998_s_at,0.000625308
X203521_s_at,0.000625278
X211620_x_at,0.000625227
X205731_s_at,0.000625156
X217029_at,0.000625133
X205604_at,0.000625115
X221643_s_at,0.000625006
X222016_s_at,0.000624848
X206763_at,0.00062483
X213413_at,0.000624332
AFFX.BioB.3_at,0.000623808
X204889_s_at,0.000623805
X218664_at,0.000623718
X221123_x_at,0.000623579
X208714_at,0.000623462
X212764_at,0.000623242
X203543_s_at,0.000622875
X210512_s_at,0.000622857
X212345_s_at,0.000622785
X212769_at,0.000622689
X220589_s_at,0.000622639
X219037_at,0.000622601
X221099_at,0.000622528
X214867_at,0.000622405
X215089_s_at,0.000622173
X211325_x_at,0.000622051
X217351_at,0.000621872
X208557_at,0.000621796
X201726_at,0.000621538
X220193_at,0.000621065
X49878_at,0.000620872
X206753_at,0.000620408
X215481_s_at,0.000620022
X201132_at,0.000619969
X217609_at,0.000619869
X201607_at,0.000619772
X220376_at,0.000619268
X217896_s_at,0.000619265
X218249_at,0.000618886
X217917_s_at,0.000618683
X200897_s_at,0.000618647
X206658_at,0.000618622
X219992_at,0.000618325
X205746_s_at,0.000618241
X200721_s_at,0.000617964
X216555_at,0.00061781
X218206_x_at,0.000617653
X218335_x_at,0.000617326
X210026_s_at,0.000616974
X203712_at,0.000616677
X217703_x_at,0.000616595
X200848_at,0.000616212
X219303_at,0.000616038
X206600_s_at,0.000615865
X213755_s_at,0.000615858
X204277_s_at,0.000615465
X218059_at,0.000615306
X215170_s_at,0.000615255
X212441_at,0.000615208
X217387_at,0.000615082
X217087_at,0.000614896
X218866_s_at,0.000614827
X203085_s_at,0.000614757
X211985_s_at,0.000614571
X203620_s_at,0.000614519
X221660_at,0.000614448
X213211_s_at,0.000614444
